app_id,title,description
d6c0b16f-b580-4687-a3ca-aa67fd510b9b,,Monitor your Google Indexing data over time.
d6c0b16f-b580-4687-a3ca-aa67fd510b9b,,Ensure that Google always has your latest data.
5771864c-0cf7-4dbd-94f1-73a051b2670e,,For only $19.90/month! Add unlimited blocks and sections
5771864c-0cf7-4dbd-94f1-73a051b2670e,,Over 100 different structures to go beyond the limits of your theme
5771864c-0cf7-4dbd-94f1-73a051b2670e,,Blocks and sections optimized for page performance
5771864c-0cf7-4dbd-94f1-73a051b2670e,,Add pre-configured borders to all sections of your theme
5771864c-0cf7-4dbd-94f1-73a051b2670e,,Unique to shopify: SXO optimization ➜ SEO + UX (media queries management)
5b1d00f3-af25-4292-a1e6-1a3a4b464a23,,Synchronizes customers and newsletter subscribers to the VerticalResponse list.
5b1d00f3-af25-4292-a1e6-1a3a4b464a23,,Stores relevant customer data in your VerticalResponse account.
5b1d00f3-af25-4292-a1e6-1a3a4b464a23,,Synchronizes your customer data to your VerticalResponse campaign.
311f2e73-933e-4d90-a9bf-c01802296809,,Set products can be created.
311f2e73-933e-4d90-a9bf-c01802296809,,You can automate shipping by requesting HAPILOGI to act as a shipping agent.
311f2e73-933e-4d90-a9bf-c01802296809,,It can be used as a countermeasure against soaring shipping costs.
e2f2598d-0152-4f9f-ac91-c526a4115738,,"Tag Diagnostics, Error Tracking, and Monitoring with Daily Email Notifications."
e2f2598d-0152-4f9f-ac91-c526a4115738,,Enhanced Tracking: Server-side Data Layer.
e2f2598d-0152-4f9f-ac91-c526a4115738,,"35+ prebuilt tags including; Google Ads, GA4, Facebook, Bing, Pinterest."
e2f2598d-0152-4f9f-ac91-c526a4115738,,"Get started with no upfront charges, pay as you use. Includes free chat support."
e2f2598d-0152-4f9f-ac91-c526a4115738,,GDPR consent management ensures compliance.
ea75d9f0-23c0-4fff-be69-33fc9510d3fe,,"SSO Login with multiple IDPs using SAML, OAuth, JWT, LDAP, API Authentication"
ea75d9f0-23c0-4fff-be69-33fc9510d3fe,,Sync/map user attributes from IDP to Shopify. Auto-create users during SSO Login
ea75d9f0-23c0-4fff-be69-33fc9510d3fe,,Restrict access to the swag/employee store only for users available in your IDP
ea75d9f0-23c0-4fff-be69-33fc9510d3fe,,Single Logout: Sign out users from IDP when they log out from your Shopify store
ea75d9f0-23c0-4fff-be69-33fc9510d3fe,,"Support for exclusive SSO: Headless/Mobile/JWT SSO, Discount on SSO, MFA Support"
8e0edf10-dc2d-49f2-a12e-97435320fa1d,,Easy to use; Supports Online Store 2.0 (and legacy themes)
8e0edf10-dc2d-49f2-a12e-97435320fa1d,,Drive repeat customers; personalize marketing to be relevant to your customers
8e0edf10-dc2d-49f2-a12e-97435320fa1d,,"Conditional logic to personalize your product recommendations, messaging, tags"
8e0edf10-dc2d-49f2-a12e-97435320fa1d,,Grow your email list; target your marketing with segments based on customer tags
8e0edf10-dc2d-49f2-a12e-97435320fa1d,,"Publish to any page (home, blog posts, custom pages, etc...)"
54d21646-993d-4afb-b20a-0221650c415c,,Add multiple Facebook pixels to your website without coding & account connection
54d21646-993d-4afb-b20a-0221650c415c,,"Set up niche audiences for your ad based on brand, product lines, location, etc."
54d21646-993d-4afb-b20a-0221650c415c,,Maximize reporting accuracy with server side events tracking (Conversion API)
54d21646-993d-4afb-b20a-0221650c415c,,Add multi FB pixels as backup and collection tags in a few clicks
54d21646-993d-4afb-b20a-0221650c415c,,Easy setup with in-app video guides; 24/7 support—multipixel in a few clicks
de8c1920-50a0-4b5d-86be-7e7cacf33f1d,,Discourse Integration: Enable login with Shopify customer account via Oauth2
de8c1920-50a0-4b5d-86be-7e7cacf33f1d,,Streamlined Login: Users can quickly access your community
de8c1920-50a0-4b5d-86be-7e7cacf33f1d,,Increases engagement and saves time to register in Discourse via Shopify
de8c1920-50a0-4b5d-86be-7e7cacf33f1d,,DiscourseConnect: provide single sign-on (SSO) for your Discourse via Shopify
e2026f63-27a9-4249-a90a-e6890ce09384,,Seamless Integration
e2026f63-27a9-4249-a90a-e6890ce09384,,Error-Free Automation
e2026f63-27a9-4249-a90a-e6890ce09384,,Efficient Label Printing
cfce40be-fb45-4423-961d-5b971b9c54a1,,Create custom calculators from scratch using a drag-and-drop editor
cfce40be-fb45-4423-961d-5b971b9c54a1,,Choose from a variety of calculator templates
cfce40be-fb45-4423-961d-5b971b9c54a1,,Easily embed a calculator to any page on your website in seconds
cfce40be-fb45-4423-961d-5b971b9c54a1,,Codeless calculator style customization
cfce40be-fb45-4423-961d-5b971b9c54a1,,Allow adding your products to the cart with a calculated custom price
0569b859-15a8-4a92-ba24-4b37fbab2bc5,,Sync Shopify & B2B inventory
0569b859-15a8-4a92-ba24-4b37fbab2bc5,,Import product information to build catalog
0569b859-15a8-4a92-ba24-4b37fbab2bc5,,Integrated CRM
d90c57ca-37fa-4abf-adb0-fa0482555a5d,,Allow extra data about product
d90c57ca-37fa-4abf-adb0-fa0482555a5d,,Table format showcase in front end
d90c57ca-37fa-4abf-adb0-fa0482555a5d,,Caustomer can quickly and easily find the information
3e38a688-7056-4ad7-ad26-cb541e820921,,AI is aware of every product update instantly
3e38a688-7056-4ad7-ad26-cb541e820921,,Human escalation needs are detected and notification sent to merchant
3e38a688-7056-4ad7-ad26-cb541e820921,,"Free dashboard to view messages, answer customers directly with the premium plan"
3e38a688-7056-4ad7-ad26-cb541e820921,,Receive notifications for claimed messages or all messages by going premium
3e38a688-7056-4ad7-ad26-cb541e820921,,Teach AI about ongoing promotions and store policies
c1511a45-4d4d-4cfe-a031-ad8e34f66c0d,,Cálculo de frete automático
c1511a45-4d4d-4cfe-a031-ad8e34f66c0d,,Geração de etiquetas em formato zebra
c1511a45-4d4d-4cfe-a031-ad8e34f66c0d,,Atualizações de rastreio automáticas
c1511a45-4d4d-4cfe-a031-ad8e34f66c0d,,Importação via planilha
8cc313c6-11d2-4a4f-9a56-a4fa2a2ff35b,,Track the customer history logs of your customers
8cc313c6-11d2-4a4f-9a56-a4fa2a2ff35b,,Unlimited Exports into CSV for Marketing purposes
8cc313c6-11d2-4a4f-9a56-a4fa2a2ff35b,,Generate Discount codes in Bulk
8cc313c6-11d2-4a4f-9a56-a4fa2a2ff35b,,Send Email Reminders in Bulk
b76b6d47-69bf-448e-a447-1ef8e2545069,,Transfer your orders automatically. This saves time and cost.
b76b6d47-69bf-448e-a447-1ef8e2545069,,"The taxes and ledgercodes are assigned correctly, avoiding errors."
b76b6d47-69bf-448e-a447-1ef8e2545069,,"You don’t have to type data in both your administrations, so no double entry."
b76b6d47-69bf-448e-a447-1ef8e2545069,,Connect Shopify with your software within 5 minutes!
994bdce4-5000-4211-a6a6-6c6fd0621274,,"Track conversations with Omnichannel Support, Manage lead efficiency"
994bdce4-5000-4211-a6a6-6c6fd0621274,,"Automate workflows, Manage and Track Sales and Analyze Reports."
994bdce4-5000-4211-a6a6-6c6fd0621274,,"Automate marketing campaigns, Customer Service and Support"
994bdce4-5000-4211-a6a6-6c6fd0621274,,"Manage shopify products, order automation, and customer communication."
994bdce4-5000-4211-a6a6-6c6fd0621274,,"Automate workflow triggers for order create, fulfilled and abandoned checkout."
8ab8ae86-9662-4f0b-a600-f8f254612f20,,Merchant have to create his/her account via using our app.
8ab8ae86-9662-4f0b-a600-f8f254612f20,,Merchant have to process his/her orders to the ORIO OMS.
8ab8ae86-9662-4f0b-a600-f8f254612f20,,Merchant have to process his/her orders to the ORIO OMS.
5ea50f53-bb2e-4aca-9544-6e1a63c35b50,,Combine owned and virtual inventory for maximum ring-building potential
5ea50f53-bb2e-4aca-9544-6e1a63c35b50,,"Customize color, search controls, filters and display details."
5ea50f53-bb2e-4aca-9544-6e1a63c35b50,,Select your suppliers and product selection to fit your merchandising strategy.
5ea50f53-bb2e-4aca-9544-6e1a63c35b50,,Localize to your own language and currency.
16ab1c86-ec4c-4b47-9da6-eca77f454599,,Create your own 3D customization options with ease.
16ab1c86-ec4c-4b47-9da6-eca77f454599,,Easily bind your Shopify variants to your 3D customization options.
16ab1c86-ec4c-4b47-9da6-eca77f454599,,Group products together and sell them as a single unit with our Bundle feature.
16ab1c86-ec4c-4b47-9da6-eca77f454599,,Implement dynamic pricing and real-time inventory tracking.
16ab1c86-ec4c-4b47-9da6-eca77f454599,,Seamlessly integrate the app on your storefront. No code required!
cf2f2123-cd21-4b57-a6b8-adb2db0777cc,,Star Ratings
cf2f2123-cd21-4b57-a6b8-adb2db0777cc,,Image Support on Reviews
cf2f2123-cd21-4b57-a6b8-adb2db0777cc,,Show Verified Buyer Badge
fa2d1c58-f039-47bc-bbc1-6b09b9912faf,,No-code. Drag and drop. Easy to use.
fa2d1c58-f039-47bc-bbc1-6b09b9912faf,,Conversion-rate Optimized
fa2d1c58-f039-47bc-bbc1-6b09b9912faf,,Modern design & fully customizable sections
fa2d1c58-f039-47bc-bbc1-6b09b9912faf,,Priority Support
fa2d1c58-f039-47bc-bbc1-6b09b9912faf,,Works with any OS 2.0 theme
b4984e90-e3b5-411f-b13a-be66f4d5841a,,"Personalized, automated email flows based on customer shopping behavior"
b4984e90-e3b5-411f-b13a-be66f4d5841a,,"Pre-built templates for emails and SMS, and conversion popups like spin wheels"
b4984e90-e3b5-411f-b13a-be66f4d5841a,,A/B tests and easy performance monitoring through one dashboard
b4984e90-e3b5-411f-b13a-be66f4d5841a,,Built-in CRM to create relevant and meaningful customer segments
b4984e90-e3b5-411f-b13a-be66f4d5841a,,"Functionality of multiple marketing apps in a single no-code, unified platform"
52c0062e-e098-4484-9c1d-94dd13196192,,"Multiple popup types to capture leads, promote incentives and recommend products"
52c0062e-e098-4484-9c1d-94dd13196192,,Social media tools and banner-only template popups to enhance branding elements
52c0062e-e098-4484-9c1d-94dd13196192,,"Precise display rules to target different segments, product categories or areas"
52c0062e-e098-4484-9c1d-94dd13196192,,Personalized recommendations and tool setting assistance from support 24/7
52c0062e-e098-4484-9c1d-94dd13196192,,Dynamic and non-profit pricing and the flexibility to pause and resume anytime
ae7b9711-dd71-409d-b6e4-04e4f56e1a6a,,Inscription et configuration très rapide.
ae7b9711-dd71-409d-b6e4-04e4f56e1a6a,,"Pas de stockage, pas de logistique : on s'occupe de tout."
ae7b9711-dd71-409d-b6e4-04e4f56e1a6a,,Une sélection de produits de qualité en coton bio qui fidélisera vos clients.
69ca017c-29d5-4931-8bbe-a26ca5f60c80,,SPIN360.IO DESIGN IS RESPONSIVE & MOBILE FRIENDLY
69ca017c-29d5-4931-8bbe-a26ca5f60c80,,SPIN360.IO HAS EASY ZOOM FEATURE
69ca017c-29d5-4931-8bbe-a26ca5f60c80,,SPIN360.IO HAS A FULL SCREEN VIEW FEATURE WITH AUTOPLAY
33d239c2-1d87-4a46-b73b-98d6b0bc9618,,"Products slider by collection, Featured, Tag, Related, New, Bestseller, Recently"
33d239c2-1d87-4a46-b73b-98d6b0bc9618,,"Easy to show your product slider on homepage, pages, product, collection or blog"
33d239c2-1d87-4a46-b73b-98d6b0bc9618,,Helps highlight specific products and it will allow you to increase conversions.
33d239c2-1d87-4a46-b73b-98d6b0bc9618,,"Customize slider (items, speed,..). Lazy load. Support RTL."
33d239c2-1d87-4a46-b73b-98d6b0bc9618,,"Show Add to Cart, View more button.
Multi-currency compatibility"
0142d4fe-8e23-4db2-8a65-ffc68687b9d1,,"Create unlimited bundles, and offer bundle discounts to increase your sales."
0142d4fe-8e23-4db2-8a65-ffc68687b9d1,,"Increase AOV with product bundles, mix & match bundles, and quantity discount."
0142d4fe-8e23-4db2-8a65-ffc68687b9d1,,"Create frequently bought together bundles, combo bundles, and popup bundles."
0142d4fe-8e23-4db2-8a65-ffc68687b9d1,,Customize the bundle widget look to perfectly match your store's style.
0142d4fe-8e23-4db2-8a65-ffc68687b9d1,,"Seamlessly integrates with page builders, upsell apps and side cart apps."
e4735586-faee-48bb-86bb-8e735ba19052,,Quality Assurance: Praise your image or get a refund.
e4735586-faee-48bb-86bb-8e735ba19052,,Fast Turnaround Time; Express Delivery on Demand.
e4735586-faee-48bb-86bb-8e735ba19052,,"AI Powered Background Remove/Change, Resize, Crop, Customize Dimension & Borders"
e4735586-faee-48bb-86bb-8e735ba19052,,Various pricing options are available to match your requirements.
e4735586-faee-48bb-86bb-8e735ba19052,,Avail a dedicated remote team for enterprise-level image postproduction.
0f4ef95f-1057-44e7-8e16-b5e25cf68a64,,Order Syncing - Sync orders from multiple sales channels you use in real-time.
0f4ef95f-1057-44e7-8e16-b5e25cf68a64,,Create and print shipping labels for all your orders with one solution.
0f4ef95f-1057-44e7-8e16-b5e25cf68a64,,Order Status Management - Update order statuses automatically.
df6aca5e-4f89-44c0-9b0c-b4c4114557d9,,Customize the sticky add-to-cart button to match your store design.
df6aca5e-4f89-44c0-9b0c-b4c4114557d9,,"Optimized for mobile devices, making it easy for customers to shop on-the-go."
df6aca5e-4f89-44c0-9b0c-b4c4114557d9,,"Works seamlessly with your themes, with no code inserted into the theme."
76bdb4af-6e0c-4056-88bd-7da44bcf25ab,,"Interface to DHL, UPS, DPD, Hermes, Post AT, GLS, GO!, PARCEL.ONE and many more."
76bdb4af-6e0c-4056-88bd-7da44bcf25ab,,Print labels: integrate your own contracts and/or use our shipping conditions.
76bdb4af-6e0c-4056-88bd-7da44bcf25ab,,Individualised tracking page and automated emails in your design.
76bdb4af-6e0c-4056-88bd-7da44bcf25ab,,Returns management: own returns portal or place return label in parcels.
76bdb4af-6e0c-4056-88bd-7da44bcf25ab,,"Plus multi-location shipping, batch processing, shipping across customs borders."
18966f22-0cf4-47d4-9719-727511a7d306,,Attracts visitors' attention to the most important element of your page; price
18966f22-0cf4-47d4-9719-727511a7d306,,8 different effects and cross-browser compatibility
18966f22-0cf4-47d4-9719-727511a7d306,,8 different effects for price animations
e9a0cf00-958b-4cd9-ad1f-3adcc992e561,,Personalized Look - Change tabs UI/UX as per your theme design.
e9a0cf00-958b-4cd9-ad1f-3adcc992e561,,Split your product description in unlimited tabs and add static tabs.
e9a0cf00-958b-4cd9-ad1f-3adcc992e561,,"Mobile Friendly - On mobile, tabs  automatically changed to accordion view."
e9a0cf00-958b-4cd9-ad1f-3adcc992e561,,You can also create FAQ pages in just one click.
e9a0cf00-958b-4cd9-ad1f-3adcc992e561,,The app installation process is extremely easy.
95066d33-31a1-41a5-8018-4ba8748734ba,,Admin can set price rule which can be used for price difference b/w both shops.
95066d33-31a1-41a5-8018-4ba8748734ba,,Orders get synced with your store which makes the management process very easy.
95066d33-31a1-41a5-8018-4ba8748734ba,,The app lets you add Currency Conversion Rates.
95066d33-31a1-41a5-8018-4ba8748734ba,,You can create newly added Shopify products/orders at Etsy automatically.
95066d33-31a1-41a5-8018-4ba8748734ba,,"Live Chat available : 11 AM to 7 PM IST, Monday to Friday"
1c346c4f-c7b2-486b-95a6-32c7e72d8a80,,A customizable live tree counter is built to work seamlessly with your website.
1c346c4f-c7b2-486b-95a6-32c7e72d8a80,,Checkout feature will tell your customers that a tree is planted for each order.
1c346c4f-c7b2-486b-95a6-32c7e72d8a80,,Receive personalized assets to share the good work you are doing for the planet.
740b7a7f-fa68-4b65-966e-c3a13056c3bc,,Interactive Spin-to-Win: Engaging slot-style product selection.
